transform,method,THType,bestTH,Time,PSNR,SSIM
ACWPT-L4,VisuShrink,Hard,Individual,0.11647890799999999,17.1163174850237,0.18291957015229365
ACWPT-L4,VisuShrink,Hard,Average,0.17829160600000005,17.252901937808527,0.188569870551916
ACWPT-L4,VisuShrink,Hard,Median,0.18866934999999996,17.287253715338153,0.18854516114127307
ACWPT-L4,RelErrorShrink,Hard,Individual,0.159037654,16.772315973445316,0.15606615706985355
ACWPT-L4,RelErrorShrink,Hard,Average,0.152949726,16.74720025665186,0.1554455570614378
ACWPT-L4,RelErrorShrink,Hard,Median,0.11191517399999996,16.735791168376622,0.15541612196972066
ACWPT-L8,VisuShrink,Hard,Individual,0.19406515999999996,16.104402578872367,0.10296253682683322
ACWPT-L8,VisuShrink,Hard,Average,0.186511042,16.433931100481455,0.0916842616229109
ACWPT-L8,VisuShrink,Hard,Median,0.19229287800000006,16.573373419503863,0.09925149372623311
ACWPT-L8,RelErrorShrink,Hard,Individual,0.18912365599999997,11.209402592245942,0.4566033454425202
ACWPT-L8,RelErrorShrink,Hard,Average,0.18805877400000004,11.521675017066674,0.41260907857565193
ACWPT-L8,RelErrorShrink,Hard,Median,0.19158881599999994,11.511702955872593,0.41360534376312375
ACWPT-BT,VisuShrink,Hard,Individual,0.15623535200000005,16.49856224173449,0.11162433158997559
ACWPT-BT,VisuShrink,Hard,Average,0.15395979999999995,16.935026024739244,0.1043328557262645
ACWPT-BT,VisuShrink,Hard,Median,0.158818418,17.058326666008924,0.1112283859757797
ACWPT-BT,RelErrorShrink,Hard,Individual,0.155286886,12.033246174504038,0.38177088352314525
ACWPT-BT,RelErrorShrink,Hard,Average,0.158947778,12.20293873812266,0.3439128688544569
ACWPT-BT,RelErrorShrink,Hard,Median,0.15657834199999998,12.136039345489188,0.3559289523535717
ACJBB,VisuShrink,Hard,Individual,0.17328344400000004,16.39607543797872,0.10964317321155637
ACJBB,VisuShrink,Hard,Average,0.17287078800000003,16.7638327649481,0.09954424685469299
ACJBB,VisuShrink,Hard,Median,0.17443564999999997,16.89964697768308,0.10631659724970235
ACJBB,RelErrorShrink,Hard,Individual,0.17296702600000002,12.991431595242034,0.26322753628663326
ACJBB,RelErrorShrink,Hard,Average,0.17387851399999998,13.022651708822785,0.19740142592652402
ACJBB,RelErrorShrink,Hard,Median,0.172304664,12.899280964200289,0.22672232750665658
ACLSDB,VisuShrink,Hard,Individual,0.16376622799999999,16.177066976825298,0.10418911721532483
